  0.0000000E+00   14.65419    
  2.0202020E-02   4.357719    
  4.0404040E-02   19.12106    
  6.0606062E-02   11.96628    
  8.0808081E-02   14.50612    
  0.1010101       14.44189    
  0.1212121       5.866014    
  0.1414141       9.803071    
  0.1616162       4.447161    
  0.1818182       4.014473    
  0.2020202       9.778370    
  0.2222222       1.726386    
  0.2424242       5.652722    
  0.2626263       5.390873    
  0.2828283       5.832575    
  0.3030303       7.693567    
  0.3232323       1.370294    
  0.3434343      -1.855514    
  0.3636364      -2.102848    
  0.3838384       3.466586    
  0.4040404       10.39913    
  0.4242424       9.887137    
  0.4444444       7.913814    
  0.4646465      5.4013491E-02
  0.4848485       2.242820    
  0.5050505       9.664076    
  0.5252525       6.672485    
  0.5454546       3.517472    
  0.5656565       2.854076    
  0.5858586       7.651188    
  0.6060606       2.207471    
  0.6262626       1.306368    
  0.6464646       2.968877    
  0.6666667       4.098616    
  0.6868687      3.5901546E-02
  0.7070707       5.492418    
  0.7272727       5.638957    
  0.7474747      -1.942275    
  0.7676768       1.584535    
  0.7878788       4.685562    
  0.8080808       11.55448    
  0.8282828       1.428967    
  0.8484849       4.430950    
  0.8686869       1.712513    
  0.8888889      -10.04126    
  0.9090909       6.067844    
  0.9292929     -0.9790661    
  0.9494950       3.773408    
  0.9696970       3.240989    
  0.9898990     -0.6799569    
   1.010101       7.174163    
   1.030303       9.686040    
   1.050505       4.807535    
   1.070707       1.700528    
   1.090909      -6.146646    
   1.111111      -3.180267    
   1.131313       1.347414    
   1.151515       3.071494    
   1.171717      -3.196941    
   1.191919       5.156728    
   1.212121      -3.012732    
   1.232323       6.849861    
   1.252525      -2.778699    
   1.272727      -7.192212    
   1.292929       3.859469    
   1.313131       1.183604    
   1.333333      0.3155051    
   1.353535       3.492684    
   1.373737       1.766312    
   1.393939      -3.481035    
   1.414141       2.842645    
   1.434343       6.555918    
   1.454545       2.587492    
   1.474747       5.199192    
   1.494949      -7.792322    
   1.515152       3.725506    
   1.535354      -2.359211    
   1.555556      -5.404322    
   1.575758      -4.819470    
   1.595960     -0.2558217    
   1.616162       6.984313    
   1.636364      0.8156094    
   1.656566      -9.980262    
   1.676768       6.572910    
   1.696970      -3.400503    
   1.717172      -1.325639    
   1.737374       2.799489    
   1.757576       5.435132    
   1.777778       9.833428    
   1.797980      -4.578818    
   1.818182      0.5564710    
   1.838384      -4.634195    
   1.858586       5.765062    
   1.878788      0.5532517    
   1.898990       4.405453    
   1.919192       2.891277    
   1.939394       9.352912    
   1.959596      0.6812246    
   1.979798       7.310280    
   2.000000       11.23360    
